V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
-0.668701868,0.868600957,1.761127994,-0.469438036,0.178843549,-0.853766812,0.86440046,-0.14397352,-0.345647709,-0.429312924,1.361399093,-0.369174399,-1.85610152,-0.09832783,0.006917821,0.733191669,-0.411905211,0.421094668,-0.434752533,-0.147822603,-0.193564996,-0.635303812,-0.061830001,0.434502336,-0.315995722,-0.113104172,-0.26659305,-0.120907437,1.98,0
0.250461669,-2.316495916,-0.436692108,-0.04894191,-1.537523959,-0.666287018,0.412274762,-0.293782813,-1.092956953,0.536427097,1.099189387,0.584700698,-0.172335999,0.418111535,-0.654802851,-1.571947901,0.172422206,1.176428894,-0.430390201,0.640989684,-0.043337176,-0.860143706,-0.489556221,0.603331761,0.157102053,1.002438785,-0.181594348,0.088092804,574.96,0
-0.436548071,0.711154479,2.556400046,0.800326888,-0.65503357,-0.258104348,0.147081547,0.124545946,0.209251449,-0.667419331,-0.588382741,0.495744954,0.324834313,-0.52812173,-0.107477675,-0.143573903,-0.133277605,-0.047386864,-0.172936505,-0.053024048,0.04485252,0.313054475,-0.112435551,0.714638374,-0.077018095,-0.471506161,0.126743206,0.08258999,9.99,0
2.234493529,-0.52972802,-2.336982924,-0.706690224,0.452266291,-0.616551236,0.210160808,-0.387313599,-1.108577411,1.11835112,-0.263948044,0.457568408,0.580789545,0.499122891,-1.137912717,-1.651917657,-0.477156715,1.347129829,0.089594903,-0.543894582,-0.272608409,-0.15889774,-0.108714572,-1.040922202,0.360749626,0.873704439,-0.102202417,-0.099378626,19.95,0
1.102665169,-0.994849766,-0.443479942,-0.49827324,-0.608207555,-0.503542525,0.067039126,-0.341437824,-0.89312726,0.512131009,-1.339238179,0.154902152,1.190421535,-0.158674267,-0.053587751,-1.568996321,-0.033679626,0.800603005,-0.213220278,-0.036559391,-0.380757982,-0.8685812,-0.284646267,-0.375464105,0.505437107,1.121245809,-0.099651587,0.023948764,194.5,0
2.126165412,-0.098388821,-1.546934117,0.129858546,0.457770818,-0.371184681,0.090864613,-0.174149155,0.624127888,0.075610613,-1.478580317,-0.004636716,-0.073270796,0.273127897,0.170879976,0.154510031,-0.568373141,-0.553404842,0.442680632,-0.189008635,-0.348005324,-0.917563,0.287358286,0.022700541,-0.189147904,0.209224907,-0.078496081,-0.061200993,1.29,0
2.034162041,-0.2199342,-1.212055312,0.229131097,-0.021587704,-0.650617216,-0.038320108,-0.059247958,0.520244571,0.276676803,0.469423214,0.27545815,-1.402429308,0.743425392,-0.431670331,0.195660864,-0.519868854,-0.180081941,0.497517226,-0.302551909,-0.270273572,-0.740614792,0.311824685,-0.434858303,-0.347983873,0.208867347,-0.081038868,-0.07722846,0.99,0
-1.377933377,1.240554369,1.396195523,1.021644842,-0.268876525,0.268527864,-0.223998495,0.624714756,-0.625378977,0.267828251,1.296604926,0.763533865,0.05593958,0.545714634,0.995177118,-0.120976935,-0.00803056,0.395265389,0.512144174,-0.033322567,0.241855061,0.614046719,-0.223763915,0.036562714,-0.253986499,-0.271335094,-0.060237967,0.068770337,11.35,0
1.184062809,0.081119807,0.02651397,0.034373163,-0.423528597,-1.564712429,0.531003115,-0.440880892,-0.205465272,-0.233448771,0.282340317,0.798332967,0.741030044,0.347082214,0.725786543,-0.13565139,-0.073321239,-1.192841987,0.200659558,0.081725519,-0.318686436,-1.044453448,0.130601136,0.774449658,0.167024904,0.707032284,-0.114905575,0.013803823,63.85,0
1.043314563,-1.897290054,-2.017219281,0.498349123,-0.5119559,-0.705422775,0.716586616,-0.315635901,0.272254692,0.127162634,0.559583769,0.201969649,-0.914780912,0.929647561,0.130558746,0.443502674,-0.761791305,0.545622911,0.017535428,0.824335477,0.548544232,0.419720227,-0.456986516,-0.261390534,-0.160157148,0.734474374,-0.200885045,0.006024873,533.05,0
2.027543647,-1.141962374,0.344756282,-0.181575925,-1.746503788,-0.175030797,-1.536242568,0.146804383,0.815404374,0.628981828,-1.295019652,-0.176144546,-0.075663993,-0.440219717,1.011766322,-0.950015275,-0.428099659,1.917076986,-1.284097515,-0.634042665,-0.117445435,0.311778488,0.277698181,-0.132603332,-0.501128169,-0.259558824,0.096663978,-0.018386527,19.29,0
-1.459821632,-4.27847412,-0.146615417,2.446295646,-2.427979296,0.015045651,1.254011222,-0.323708028,0.560637013,-0.772515223,-0.344243098,0.652371892,0.528982167,0.016514694,0.739523965,0.312945323,-0.262355131,0.348186137,-0.987061877,2.622107546,0.966792209,-0.091630854,-1.243232786,0.818048577,-0.017805504,-0.423634157,-0.18370695,0.274769842,1355.47,0
-0.360601675,0.672679433,0.816777022,-2.35600292,0.603731469,-1.321359593,1.514610007,-0.585614323,0.486188144,-1.51334808,-0.710647396,0.10628925,-0.247914271,0.205992026,0.690777513,-1.340405348,0.029616724,-0.348906065,1.57197868,0.060275025,-0.187659161,-0.217952882,-0.54949782,-0.071778816,0.843904994,-0.129326624,-0.151158125,-0.183328038,4.24,0
-0.807044813,1.664032487,1.648130613,2.685712704,-0.100637654,0.443773326,0.039815191,0.71655189,-1.923674208,0.744637054,1.514547408,0.68434649,0.268605254,0.777917781,0.757437084,-0.025752895,0.237815194,-0.112952117,0.699338071,0.14871797,-0.056679862,-0.2094867,0.089253491,0.185795887,-0.512963926,-0.038959007,0.271058083,0.123960978,1.9,0
-0.012955663,0.591757056,0.131279837,-0.753145948,0.494857974,-0.612824122,0.696518948,0.12140346,0.069480795,-0.177101862,0.135784672,-0.482234728,-2.320914304,0.754509401,-0.778406431,0.246955404,-0.589962627,0.048062896,0.27383186,-0.163243391,-0.24850385,-0.686664284,0.055215111,-0.46539198,-0.567275204,0.154104077,0.230113105,0.079135812,1.49,0
-2.395383821,0.067497804,2.033858059,-0.227065271,0.348169445,-0.616118971,-0.731970721,-0.179603064,0.188682486,-1.297707597,-1.410130256,0.410689973,0.232548069,-0.131134839,-0.51336013,1.079811471,-0.898068908,0.165491467,-1.736962733,-0.559028758,0.794566343,-0.335653262,-0.641899686,0.049131522,0.550302698,-0.616346537,0.180309889,-0.304229883,1,0
0.621422841,-0.770158928,0.502672354,1.577843482,-0.705159619,0.292656134,0.001188396,0.185752199,0.347007068,-0.088847624,1.120609435,0.934409131,-0.944503085,0.284691653,-0.78742273,-0.466972027,0.144518378,-0.278099602,-0.255204718,0.256937412,0.149855842,0.093405799,-0.263800087,0.232626206,0.45861175,-0.322036464,0.002640928,0.052159305,248.78,0
1.272928223,-0.892467594,1.426829767,-0.73841852,-1.702089474,0.126512133,-1.580382889,0.368861387,-0.305193837,0.740620035,1.597913415,-0.288347323,-0.693680004,-0.201644436,0.954718774,1.59112786,0.105563477,-0.542336081,-0.033691912,-0.011257748,0.510130514,1.412698342,-0.017640604,0.25378737,0.156714255,-0.038880773,0.066677123,0.017736579,0.02,0
-0.283984411,-0.009724448,-0.392931611,-2.294147747,0.65939465,-0.988781611,0.78832105,-0.12950916,-0.862093201,0.122539015,-1.782181705,-2.089605786,-2.275077713,0.274566966,-1.218559571,0.676060993,0.23740895,-1.37372533,0.311919193,0.062931863,0.218312058,0.536576019,-0.167514999,0.451617854,0.028728118,-0.216288923,0.324533219,0.226703875,34,0
-0.423643168,1.057683728,-0.023738963,-0.717130056,0.279427304,-1.022092164,0.875524392,-0.06508676,0.585162309,0.242641968,-1.237498848,-0.710793654,-1.535404771,0.279842479,-0.139591443,-0.071549541,-0.338046054,-0.626344611,-0.145801788,0.10795437,-0.346275357,-0.750014577,0.095133744,-0.226611682,-0.433713905,0.16788166,0.455165516,0.217187369,8.99,0
-1.421455223,1.513843947,1.201904949,0.013156299,-0.557373663,-0.411363063,0.33562342,0.517817791,-0.226991153,0.05175746,1.064650902,1.417920845,0.473298812,0.060402905,-1.215433351,-0.224666307,-0.009805482,-0.179763843,0.531760618,0.259829266,-0.142548545,-0.122686791,-0.06873293,0.585354852,0.078740657,0.219617968,0.424653313,0.216077699,25.61,0
1.914838491,-0.400237324,-1.115424914,0.5437811,-0.104875494,-0.475951234,-0.065916764,-0.20881419,0.704226606,0.066322862,-0.909577118,0.5201604,0.702367725,-0.040080417,0.194753622,-0.013160476,-0.479263668,-0.051651932,-0.30517659,-0.007351398,0.366953068,1.12908523,-0.065550242,0.837924421,0.168010823,0.577705047,-0.055895761,-0.04139671,75.8,0
-0.861024605,0.385302166,-0.218065581,1.284793947,0.254558297,-0.77393878,1.073151462,0.170516034,-0.849824928,-0.536625997,-1.088533315,0.038887342,-0.137644341,0.816069521,0.163420228,-0.651388054,0.202411425,-0.255957388,0.629358518,0.295961817,0.124547805,-0.108064405,0.252889949,-0.057714386,0.142546364,-0.578625004,-0.0921713,-0.094241824,164,0
1.977894049,-0.274689685,-0.636018016,0.459108564,-0.427750039,-0.106790903,-0.865926372,0.135339248,1.329255334,-0.533304336,-0.797848644,-0.066066808,0.162292582,-1.633317463,0.99079604,1.204722798,0.203025627,0.774728325,-0.427561116,-0.093747091,-0.046601553,-0.019645095,0.28482979,0.382008777,-0.517535925,0.35484175,0.005520941,-0.002483515,15.73,0
1.67505957,-2.657511487,-0.407601949,-1.630894205,-1.98825515,0.603919887,-1.778639563,0.228122582,-0.849414193,1.605602673,0.222083576,-0.616929271,0.397898228,-0.526961439,0.508479306,0.817747423,-0.473129991,1.585008299,-0.335927065,0.220973177,0.280013072,0.530018288,-0.002746029,0.177224396,-0.635082394,-0.166703278,0.005232979,0.015893144,305.3,0
2.10437412,-1.110759368,-0.429830646,-0.788821429,-0.734128546,0.906321718,-1.443151844,0.293195557,0.067891485,0.939312781,-0.311783006,0.556868976,1.035106271,-0.43887942,0.023212012,-0.307232831,-1.079290723,2.218255006,-0.385667643,-0.454699618,-0.33273989,-0.411514044,0.274535798,-0.355407326,-0.567654931,0.498165247,0.004316747,-0.043832739,21.85,0
1.364516117,-1.303987265,0.053041935,-1.352127191,0.557024372,4.382155824,-2.132275792,1.218369517,0.57397943,0.320252075,-0.929141013,-0.25153336,0.001140859,-1.258654433,-1.187940719,0.883990605,0.390577421,-0.922807439,1.361018605,0.157534938,0.086931936,0.461646351,-0.127868998,1.074741389,0.64023581,-0.030502333,0.088593639,0.020691864,5,0
-0.300178854,1.063452537,0.828283019,-0.329991586,0.663880332,0.016452903,0.59984016,0.139121776,-0.599137469,-0.346541822,0.469685474,0.307269796,0.394862044,-0.334138137,0.261404831,0.912301023,-0.675872551,0.718523279,0.637282443,0.173180541,-0.286965004,-0.778713201,-0.172744958,-0.884855487,-0.029458776,0.126289542,0.241238437,0.076580214,3.87,0
2.146518385,-0.903301418,-1.247609712,-0.795180524,-0.173134425,0.464339921,-0.796836102,0.070751603,-0.390514802,0.999506481,-0.309697047,0.448846296,0.710161505,-0.036192329,-0.431936072,-0.821005369,-0.829046633,1.814285078,-0.142474766,-0.475709526,-0.390507776,-0.595720129,0.184340142,-0.348283155,-0.266082773,0.550393891,-0.042050618,-0.060929879,27.27,0
1.175611476,0.003962477,-0.062597194,0.840221382,0.249453222,0.582349181,-0.209168797,0.273620235,0.099981322,0.223258999,0.168641783,-0.355401982,-1.58787166,0.808533909,0.806265557,0.531009069,-0.787927084,0.569113502,-0.09884642,-0.184633026,0.031568251,-0.002789679,-0.202769513,-1.200186854,0.594521069,-0.240943107,0.017251818,-0.000539422,29,0
1.170526056,-0.485034006,0.695183397,0.453065622,-0.514775347,1.091599698,-1.001091858,0.577848783,1.137777594,-0.039028761,-0.295559916,-0.541362379,-2.434905479,0.262047539,0.119144331,0.527914892,-0.422990173,0.507610882,0.346808572,-0.243921554,-0.117157686,-0.269798426,-0.067492877,-1.183479098,0.218693019,0.409988815,0.010765532,-0.003307326,11.5,0
0.881340846,-2.083168958,-0.756853974,1.002618518,-1.288653777,-0.288041322,-0.039192799,-0.14227806,2.353909432,-0.528818448,1.766354797,-1.878490461,0.877322999,1.931335764,-0.283313657,0.536313793,-0.087409104,1.249065032,-0.499143599,0.809798396,0.445469582,0.377103651,-0.322162449,0.033601435,-0.440680249,-0.36373846,-0.106502329,0.042185545,558.6,0
-0.251571009,-2.752243133,-1.117574527,-1.051705127,-0.459821662,1.070599647,0.664978801,0.235465448,1.030003882,-1.42728257,2.225713608,1.459926258,-0.857005282,0.886865353,1.295835757,-2.038983448,1.244238965,-1.664208892,-0.443502928,1.157419568,0.547975825,0.311729384,-0.666012827,-0.925922706,0.197162083,0.116178334,-0.081940035,0.09820518,708.99,0
1.282921792,-0.059481462,-0.062140803,0.043149517,-0.278919819,-0.624739085,0.006663957,-0.054417571,0.168318358,0.015317083,0.72512866,0.311926472,-1.167192683,0.547451256,-0.458600181,0.045603401,-0.255133156,-0.024879244,0.719355188,-0.145959445,-0.071370363,-0.140052857,-0.123760588,0.078763193,0.525742174,1.09658112,-0.104712341,-0.023147562,2,0
2.308820447,-0.555683625,-2.675296467,-0.974387868,0.332305081,-1.452789158,0.35114811,-0.53108736,-0.824507616,0.977725212,-1.173990611,-1.592000794,-1.572764754,0.716806146,-0.316232651,0.214137535,0.543652299,-1.476827278,0.846680135,-0.123608691,0.444698965,1.251612883,-0.205854652,0.637629901,0.757488629,0.281065232,-0.11169958,-0.090204547,18,0
1.903973095,0.177232031,-0.007060243,3.729038985,-0.059687123,0.698346592,-0.613461174,0.219409313,-0.086963934,1.391298986,-2.116633726,-0.819610518,-0.556420773,-0.162565783,-0.40318091,1.363733755,-1.070181982,0.325593897,-1.574537507,-0.313532076,0.179665371,0.620331503,0.079844416,-0.74875372,-0.134456519,0.136413818,0.013703538,-0.041140842,6.3,0
1.638865498,-0.832211726,-2.02982995,0.160182697,0.3980365,-0.395383154,0.582086053,-0.420806594,0.178958509,-0.003368247,-1.093593876,0.726725094,1.86668104,0.105760334,0.583115342,0.241053812,-0.850811747,-0.152132959,-0.031542476,0.489780029,0.333197866,0.527271251,-0.260859163,0.164190967,0.132681877,0.763671869,-0.135414648,-0.02140033,269,0
-0.407741202,0.905026155,1.306704898,0.696026284,0.211673589,-0.246119977,0.455804408,0.067699275,-0.58707047,0.085905752,0.726779195,-0.079130498,-1.022703106,0.640420209,0.566902908,0.131493689,-0.555026437,0.81961933,0.860399219,-0.0868438,0.103686729,0.214018059,-0.150804588,-0.029241775,-0.442352762,-0.450827616,0.052794624,0.144243911,7.49,0
-0.244745648,1.205370759,-0.595113908,-0.563613785,0.568861361,-0.654355087,0.639138956,0.276918109,-0.528981032,-0.363193571,0.436421048,1.079064644,0.776211628,0.772357418,-0.288503462,-0.103195446,-0.685935134,0.643134624,0.396914149,-0.074103191,0.449775631,1.454440064,-0.148011887,-0.406439929,-0.734377371,-0.209685951,0.389481665,0.246976081,0.89,0
0.900762429,-0.778849906,1.025192889,0.236911229,-1.189775757,0.013379092,-0.505027166,0.110364737,0.782836514,-0.376401863,1.069914088,1.785026184,0.884510925,-0.520463906,-1.091987637,0.049700738,-0.158224007,-0.233577392,0.705127664,0.278853752,-0.086952928,-0.294668585,-0.066446902,0.449877799,0.088333432,0.9067602,-0.057489066,0.030513452,147.59,0
-2.329329382,-0.571276843,1.430896723,-0.875061295,-0.729372717,0.852259117,0.695045892,-0.245910018,1.506631507,0.20429717,0.533568083,-0.049438229,-1.734060275,-0.761042749,-0.969703342,0.095978414,-0.353084312,-0.318561783,0.158780547,-1.088403855,-0.316272174,-0.016847604,0.195134232,-0.254967396,-0.660557017,0.683228038,-1.079058484,0.386017421,174.07,0
1.215926508,0.263154029,0.515591329,1.116614484,-0.486701634,-0.909555739,0.050243952,-0.116296657,0.195902929,0.006013584,-0.488729148,-0.261165885,-0.95695167,0.539492355,1.150655579,0.278524911,-0.424629495,-0.212000808,-0.283752072,-0.191347277,-0.237981963,-0.756010405,0.109662958,0.320759352,0.332684286,-0.628287543,0.016718549,0.028794858,9.99,0
0.054814767,0.825636498,0.221687065,-0.614801151,0.43311391,-1.054786165,0.971882266,-0.168226855,0.045209722,-0.394859199,-1.147892467,-0.189257912,-0.487394676,0.207573132,-0.335118512,-0.02578776,-0.432272754,-0.636294099,-0.024657361,-0.068443663,-0.276508016,-0.641373787,0.056654849,-0.131552032,-0.487460608,0.149207348,0.243716618,0.094767944,2.69,0
2.284927933,-1.173199234,-0.681289762,-1.53558106,-1.341642916,-1.135180939,-0.905580702,-0.337646602,-1.477668519,1.540926715,-0.621640428,-0.23604945,1.316646288,-0.46410918,0.034800777,-0.381359193,0.354232625,-0.639510902,-0.016373739,-0.378892649,-0.604610311,-1.312451135,0.555679991,-0.036157966,-0.641681556,-0.692984217,0.017716939,-0.036231404,17.9,0
-0.24931744,1.122313957,-0.648582535,-0.884262303,1.137971059,-0.290709778,0.985117193,-0.077446014,0.412165304,0.193197958,0.572320972,-0.20870319,-1.082555618,-0.987097254,-0.728430665,0.584169683,-0.106739082,0.493380995,0.17849173,0.297695145,-0.446072884,-0.906001417,0.0436649,0.054010891,-0.346051087,0.10705775,0.260120775,-0.026626302,9.03,0
-0.83001983,0.930576798,1.572135093,1.959575941,1.111185129,-0.873088015,0.778593951,-0.120734748,-1.60783588,0.261375838,-0.683928564,-0.124341874,0.487356326,0.241449344,0.035733239,0.307759325,-0.540175696,-0.290069147,-0.692653556,0.089222063,0.092994492,0.07034621,-0.143933617,0.340102364,0.12271005,-0.039754148,0.054758798,0.126529208,4.55,0
-0.311566025,0.727435347,-0.653628544,1.205828167,3.505386195,3.312013385,0.272601969,0.804593321,-1.707640432,0.667063947,-0.48200371,-0.58471112,-0.09859859,0.654337917,0.449237244,0.276811234,-0.75538476,0.227817775,0.252934659,0.177775816,0.125696166,0.090739657,-0.041226302,1.003545557,-0.372941619,0.017263087,0.151713768,0.193515207,6.68,0
1.880298435,-0.35858571,-0.587022295,1.479488412,-0.227751399,0.149538996,-0.318038358,0.126870694,1.348498713,-0.001253038,-1.703049817,0.017358076,-1.290658647,-0.057756674,-1.026985029,-0.280309283,-0.080493312,-0.633328784,0.296194664,-0.248734251,-0.53253182,-1.418050543,0.427000829,0.460946413,-0.326173906,-1.129154254,0.03444674,-0.020652301,47.95,0
-0.241606201,-0.66126409,2.642449298,-1.914371365,-1.379920734,0.16608653,-0.680519415,-0.094861209,-1.726807132,0.97030565,-1.016807341,-1.147993217,0.842803018,-1.225311644,0.51932698,-0.717734804,0.656111019,0.442947096,0.764532276,0.00702351,-0.170199552,0.162097261,-0.240880846,-0.090324298,0.093538788,0.036453963,-0.040446421,-0.14056135,32,0
-0.825373091,0.781802366,-0.404109229,-1.706786551,2.411206938,0.130295138,1.444357528,0.019354046,-0.515511568,-1.121066593,-0.375950533,0.192414541,-0.229630088,0.654245137,0.166223041,-1.075193383,-0.017971418,-1.861488305,-2.360235525,-0.439961967,0.269751706,0.821939553,-0.35606593,-0.321514098,0.239141234,-0.334424935,0.005231411,0.108452135,5.9,0
-2.786739167,1.177121298,-1.871067411,0.276895988,1.498750747,3.25068901,-1.275830785,2.253221613,0.196731766,-0.990487589,0.169360528,-2.096027544,1.94610536,2.997978711,0.448797856,0.59670224,0.648636055,0.753033029,0.747571373,-0.780918721,-0.154338396,-0.647102175,0.28088407,0.937590205,-0.235676222,-0.605432305,-0.684000972,-0.229846417,50.44,0
-0.098978599,-1.939531571,-0.623443469,1.87577207,-0.781946409,-0.184932022,1.019059384,-0.180978751,0.211267832,-0.314155944,-0.680542572,-0.418513973,-1.615372143,0.744980907,0.499895395,-0.506052119,0.276554965,-0.555619051,-0.691203831,1.064287726,0.380301675,-0.30844339,-0.688820449,0.093709546,0.466937729,-0.297667271,-0.111335608,0.123734306,673.6,0
-1.380081486,1.110946718,1.890819375,1.045356756,-0.109697515,0.408913638,-0.045028465,0.599860806,1.269293237,-0.245260045,1.743987314,-2.49685887,-0.356482967,1.917299578,-0.88536859,-0.673780494,1.149580111,0.248624688,0.620433624,0.113424086,-0.385199973,-0.616481134,-0.164909831,-0.101128934,0.247061452,-0.437407223,0.131155302,-0.106982253,12.06,0
-0.853882593,0.697772849,2.210345293,1.308716627,0.825386148,0.244822454,1.094331866,-0.211979622,-0.628862761,0.516413458,0.253237757,-0.330163344,-1.442203064,-0.260245326,-1.884951497,0.556185376,-1.016191997,0.096516127,-0.806737951,-0.086317675,-0.206828574,-0.386001771,-0.269592293,-0.043573281,0.126773957,-0.316204193,-0.428183499,-0.32271654,34.97,0
-0.013001319,0.488227411,0.091398415,-1.028265694,1.47006735,1.009014126,0.810411726,0.217298183,-0.032494985,-0.14492145,0.828599717,0.462774654,-0.623927956,0.263097383,-0.197644827,-0.63993417,-0.133046554,-1.343965889,-0.616071101,-0.053952444,-0.223935567,-0.260692492,0.043227141,-1.654597223,-0.693288388,0.225817683,0.122905849,-0.153403651,6.28,0
-0.71844024,1.081841891,0.704816277,0.779636905,-0.164673441,-0.112760394,0.76976482,0.334493153,-1.261712806,-0.394415451,0.897217614,1.11879305,1.084248972,0.646465564,0.190777346,0.063047874,-0.457199511,0.669148139,0.81035237,0.191103263,0.300499739,0.627092395,0.058945029,0.029802638,-0.143850019,-0.336060803,0.015822076,0.097947204,109,0
-1.135172082,0.67751704,-0.297785677,1.468105241,1.155848114,-1.186151285,0.744788141,0.066370193,0.417495701,-0.61596821,-0.215274475,-2.154247736,1.934434437,2.206724915,-1.104249844,-1.132547791,1.083414409,-0.069239784,0.520040287,0.27672384,0.11353422,0.423263534,-0.132065101,-0.04261744,0.050731674,-0.423002812,0.29094355,0.0455532,54.59,0
1.792450043,0.000496707,-0.704365163,3.837732652,0.472623022,1.097816516,-0.201194995,0.198136279,-0.12288255,1.261989081,-2.41232192,-0.596110673,-0.634436963,-0.231588963,-1.731582222,0.589082238,-0.572308484,-0.203528014,-1.078853693,-0.164191913,0.075924399,0.276839922,-0.024105379,0.016957514,0.151838515,0.141284457,-0.024199024,-0.035749052,77.68,0
-0.14905782,1.163191334,-0.421686458,-0.678728239,0.925010327,-0.618319687,0.866080372,0.018654787,-0.181204497,-0.364327789,1.213434168,0.832454359,0.28824118,-0.959731028,-0.97554968,0.450176736,0.132189309,0.17290428,-0.020262996,0.179430324,-0.306718057,-0.690102429,0.105482737,0.667705407,-0.403319171,0.089994347,0.325251476,0.142363291,1.79,0
1.112193069,-0.314347508,1.319887662,0.906174362,-1.200866849,-0.055404882,-0.798622561,0.278122431,1.137376774,-0.240111788,-0.482115482,-0.184255173,-1.569655978,-0.052971061,0.596801089,-0.152292946,0.310260319,-0.602120703,-0.511519812,-0.239096891,-0.059775091,-0.022374357,0.118914225,0.406731747,0.085787173,0.330938377,0.023541376,0.024112029,10,0
0.005405166,0.752590464,0.13230938,-0.78173665,0.61439444,-0.57153829,0.916684559,-0.026083205,-0.248741127,-0.243751529,0.386958815,0.583240221,-0.215193421,0.328959382,-1.051042065,0.22881343,-0.789736551,-0.095505015,0.351542558,-0.003473887,-0.230061588,-0.549269786,0.037708828,-0.420532833,-0.469798798,0.145395444,0.237527454,0.083762418,13.57,0
-0.749285184,1.217083165,0.428736159,-0.40925652,-0.073296728,-1.353833387,0.460187723,-1.877343892,0.096947488,-0.151563006,-0.115927283,0.609427685,-0.078920032,0.155060852,-0.493342696,-0.347455019,0.023679251,-1.033130146,-0.430443874,-0.484479313,1.314020553,-0.902950481,0.523231644,0.897921391,-0.546184429,0.090278441,0.225157486,0.094252475,1.79,0
-0.609038532,1.589004585,-0.839376272,-0.756253859,1.274462782,-0.598132449,0.964845863,0.250082969,-0.652799169,-1.284581598,-1.227705726,0.113605334,0.91972214,-0.967172365,-0.365526639,0.438737859,0.512517336,0.073144305,0.094437933,0.033839752,-0.216809434,-0.553320669,-0.159715505,0.016428354,-0.111329787,0.298298276,0.212607915,0.176475222,1.47,0
-2.081727314,2.767934326,-1.675386562,-0.477101057,-0.503698757,-0.909068027,-0.765337724,-1.418898644,-0.14350411,-0.161737167,-1.176414637,1.356821412,1.515262917,1.034083387,0.166740913,-0.15389105,0.104957513,0.1336748,-0.071201033,-0.486457035,2.742832002,0.584616846,0.372915685,-0.00095487,-0.503120016,-0.188205311,0.454304952,0.281846354,0.83,0
2.131418098,0.777407853,-3.296932072,0.636452721,1.49524167,-1.453543032,0.89832029,-0.533327978,-0.130710442,-1.079547261,-0.033056466,0.195879013,0.989382823,-2.667834305,-0.105351261,0.361189756,2.001725529,0.505899076,-0.196915233,-0.042649689,-0.076357827,0.045425222,-0.093653353,0.335449017,0.481034543,0.693648798,-0.074408284,-0.013386687,0.76,0
-2.064992024,-3.454089057,0.537680689,0.685527524,3.545550327,-2.369902747,-2.407718587,0.335588548,0.855153549,-0.03473739,-1.1646903,0.933677874,1.395662811,-0.350911422,0.012078463,-0.050567783,-0.507379704,0.163206265,-0.079308097,0.885353531,0.721776636,1.281748336,1.006778674,0.750651187,-2.039376983,0.255648728,0.253658826,0.451753547,8.7,0
1.925052278,-0.310464193,-1.24785299,0.275596279,0.000181463,-0.687106563,0.147501926,-0.176742329,0.313634539,0.217772324,0.653412847,0.964561069,-0.066177816,0.48887084,-0.617151632,0.197667127,-0.6467935,-0.243826292,0.537555041,-0.087074122,-0.223245565,-0.686578474,0.236337649,-0.335962908,-0.311836137,0.192222504,-0.087125175,-0.063072416,62.24,0
-3.692899895,1.44805499,0.192106357,0.908985662,-2.209965143,1.173601611,-4.150134334,-7.108329964,-2.429849841,-1.122916932,-1.287375038,0.303070065,-0.525989761,1.803453321,1.342912497,-0.664483823,0.803124938,2.019014066,-0.679512721,0.91160698,-3.98795211,0.965009456,-0.391146426,0.375600138,-0.211186803,-0.197904659,-0.223330248,-0.043278527,158,0
1.270517693,-0.260631636,-0.932929407,-0.423237505,1.85275888,3.592743351,-0.700136959,0.901614466,0.423262846,-0.163928021,-0.423490331,0.281499069,-0.135352065,0.032510808,0.066032312,0.150647451,-0.485182411,-0.295384588,0.625301294,0.020161624,-0.353063224,-1.019404395,0.041462513,1.024637299,0.469074744,0.301222068,-0.022649289,0.009663959,13.05,0
-1.163395337,1.455276988,-0.199560793,-0.910997137,0.114040749,-0.339823181,0.166585472,0.057421238,1.24003374,-0.23261108,-0.541106265,0.271907156,0.618798151,-1.835299583,0.474394986,0.529090227,0.25603852,0.235937081,-0.403446759,-0.056331584,-0.194223598,-0.453691911,0.166751189,0.47038917,-0.729275,-0.536338035,-1.404425122,-0.658349032,5.32,0
2.149864205,-0.527308736,-3.699169317,-2.666423645,2.67103283,2.343528638,0.072586027,0.444186313,0.961264245,-0.736716859,0.339679903,0.607798842,-0.283832373,1.031045886,1.377633565,-1.215375529,-0.165728625,-0.562952528,0.703287627,-0.130783019,0.113125098,0.401713611,0.001777293,0.765767739,0.479273289,-0.056392167,-0.040418426,-0.081860136,11.98,0
1.959558239,-0.524983033,-0.289344274,0.492607525,-0.827518378,-0.513966668,-0.638526088,-0.056921661,1.287012593,0.004660353,-1.133314889,0.282707464,0.145173598,-0.266680776,0.362344818,0.35105079,-0.532783099,0.105587248,-0.248002235,-0.14853857,0.219033398,0.822498754,0.092312556,-0.042001423,-0.220285271,0.632466273,-0.023319748,-0.045795363,29.9,0
1.121707097,-0.301561219,-0.062165417,0.152286694,-0.571490576,-1.136890097,0.278522853,-0.289898191,0.37780985,-0.278506461,-0.560076669,0.065361328,-0.549307146,0.279109263,0.209231801,-0.300802576,0.1067046,-0.682401255,0.33972319,0.069925123,-0.036869536,-0.192642268,-0.164132195,0.473072104,0.49164992,1.113924576,-0.117113946,0.007494801,99,0
-1.309425519,-0.096806859,-3.016332821,-0.152745479,0.824811152,-0.841747858,1.015477116,0.549863135,-0.699907531,-1.100809888,0.062865604,0.023721951,-1.012346455,0.216902433,-1.225372206,0.59051086,0.533010356,0.805919876,0.160679319,-0.453204642,0.20181459,0.436307682,0.545134201,0.145509597,-0.138100057,0.538687299,-0.151919777,-0.593758469,127.69,0
